資料集名稱,資料集識別碼,資料集描述,主要欄位說明,提供機關
檔案時光盒瀏覽統計,31295,為促進國家檔案的加值應用，彰顯國家檔案的價值，強化國人對檔案的認識與瞭解，本局設置「檔案時光盒」網站（Archives Time-travel cepsules，簡稱ATC），將成立以來所陸續製作的主題性檔案網頁蒐整，主要內容包括：臺灣產業經濟檔案主題網頁及歷年辦理之主題展線上展覽網頁，網頁運用多媒體與動畫科技，串連相關檔案及照片，使閱聽者更容易親近檔案，本網站瀏覽統計係累計統計民眾點選本網站之總瀏覽人次。,年度;月份;總瀏覽人次,國家發展委員會檔案管理局
「四大新興智慧型產業」執行進度報告,31471,說明政府推動四大新興智慧型計畫之成果,報告日期;提報對象;報告名稱;形式;報告單位/人;報告內容主要項目;內容概述;檔案格式;全文下載連結,國家發展委員會
具創新能力之新創事業認定原則,31472,為提供新創事業及相關部會查閱，訂定此認定原則供參。,規定;分類;名 稱;主管/推薦機關;檔案格式;檔案下載網址,國家發展委員會
推動創新創業帶動臺灣產業發展,31473,為促使民眾進一步瞭解創新創業政策內涵以及便於查閱，爰開放相關方案內容供民眾閱覽。,標題;內容,國家發展委員會
創新拔萃方案懶人包,31474,為促使民眾進一步瞭解創新創業政策內涵以及便於查閱，爰開放相關方案內容供民眾閱覽。,頁碼;內容;檔案格式;全文下載連結,國家發展委員會
全面推廣政府服務流程改造工作圈清單,31475,提供民眾便於查閱各工作圈名稱及內容。,序次;名稱/主辦機關;簡要內容,國家發展委員會
臺灣公共治理研究中心災防議題研究清單,31508,為利民眾瞭解公共治理政府災防議題相關研究，爰提供研究清單(99年至102年)，期達到資料開放之目的。,研究主題;出版時間;執行單位;研究主持人;全文下載連結,國家發展委員會
臺灣公共治理研究中心財政議題研究清單,31509,為利民眾瞭解公共治理政府財政議題相關研究，爰提供研究清單(100年至104年)，期達到資料開放之目的。,研究主題;出版時間;執行單位;研究主持人;全文下載連結,國家發展委員會
臺灣公共治理研究中心組織議題研究清單,31510,為利民眾瞭解公共治理政府組織議題相關研究，爰提供研究清單(97年至99年)，期達到資料開放之目的。,研究主題;出版時間;執行單位;研究主持人;全文下載連結,國家發展委員會
臺灣公共治理研究中心管理議題研究清單,31511,為利民眾瞭解公共治理政府管理議題相關研究，爰提供研究清單(98年至102年)，期達到資料開放之目的。,研究主題;出版時間;執行單位;研究主持人;全文下載連結,國家發展委員會
育才、留才及攬才整合方案,31519,本方案實施期程為103至105年，由育才、留才及攬才三大面向，執行「推動及強化多元、實務的進修與培訓」等9項策略，以厚植我國具創新、跨領域及國際競爭力之優質人才，資料內容包含緣起、當前人才問題、現行相關政策檢討、整合方案之架構及目標、推動策略及具體措施、預期效益、期程及經費需求、執行及管考機制。,資料名稱;資料說明;資料下載網址;檔案格式,國家發展委員會
育才、留才及攬才整合方案執行成果及檢討報告,31520,彙總各部會執行情形完成本報告，內容涵蓋執行成果統計、重要執行成效說明及檢討與建議等。,資料名稱;發布年度;資料說明;資料下載網址;檔案格式,國家發展委員會
人力加值培訓產業發展方案,31521,本方案實施期程為103至105年，從強化供給、開發需求及塑造環境等三大面向，提出8項策略，由相關機關逐年落實推動，以加強培育中高階人才，並引導民間投入資源，促進培訓產業發展。,資料名稱;資料說明;資料下載網址;檔案格式,國家發展委員會
人力加值培訓產業發展方案執行成果報告,31522,彙總各部會填報資料完成本報告，內容涵蓋執行成果、亮點項目執行成效、檢討與建議等，以定期追蹤方案執行成效，資料內容包含辦理情形、亮點項目執行成效、檢討與建議。,資料名稱;資料說明;資料下載網址;檔案格式,國家發展委員會
APEC Human Resources Working Group (HRDWG)會議相關資料,31523,蒐集APEC HRDWG(亞太經濟合作組織人力資源發展工作小組)會議之相關會議文件。,資料名稱;會議日期;會議地點;出席經濟體;資料下載網址;檔案格式,國家發展委員會
完善生養環境方案,31524,為進一步強化友善生養環境，以孩子為主體、家庭為中心，透過強化家庭、社區、雇主與政府間的合作機制，推動衡平職場與家庭、支持家長育兒及托育安親普及化三大策略，以提高國人生育意願，緩和對人口結構的衝擊，資料內容包含緣起、現況檢討、願景、目標及推動策略、各部會執行分工、財源規劃、預期效益、管考機制。,資料名稱;資料說明;資料下載網址;檔案格式,國家發展委員會
我國薪資成長與所得分配分析及對策,31525,因應社會關注薪資成長及所得差距議題，爰針對相關趨勢及因應對策進行分析，俾提供各界參考運用，資料內容包含前言、薪資變動趨勢與原因分析、所得分配變動趨勢與原因分析、因應對策、結語。,資料名稱;資料說明;資料下載網址;檔案格式,國家發展委員會
改善所得分配具體方案,31526,為審慎因應所得分配變動趨勢，改善所得分配差距，研擬改善所得分配具體方案，俾提供各界參考運用，資料內容包含計畫緣起、現況分析、方案目標、具體措施、部會分工、預期效益、管考機制。,資料名稱;資料說明;檔案格式;資料下載網址,國家發展委員會
社會保險及退休金制度簡表,31527,彙總我國各社會保險及退休金制度重點，並定期更新運作情形，俾利各界瞭解我國年金制度現況，資料內容包含勞工保險、軍人保險、公教人員保險、農民健康保險、國民年金、勞工退休金制度、軍公教人員退撫制度、私立學校教職員退撫制度。,資料名稱;資料說明;資料下載網址;檔案格式,國家發展委員會
全球競才方案,31528,為因應企業人才挖角與強化延攬及留用全球優秀人才，國家發展委員會於104年9月完成並陳報行政院核定實施「全球競才方案」，資料內容包含緣起、目標、具體措施、部會分工、每季亮點、經費預算、預期效益、辦理期程與管考、附錄。,資料名稱;資料說明;資料下載網址;檔案格式,國家發展委員會
強化優秀僑外生留臺工作行動計畫,31529,為留用於我國大專院校畢業之優秀僑外生，國家發展委員會於103年6月完成並奉行政院核定「強化優秀僑外生留臺工作行動計畫」，資料內容包含緣起、目標、架構與具體措施、部會分工、預期效益、辦理期程與管考。,資料名稱;資料說明;資料下載網址;檔案格式,國家發展委員會
全球競才方案執行成果報告,31530,全球競才方案於104年9月奉行政院核定實施，根據方案管考機制，完成各相關部會於104年9月至12月之初步執行成效報告，資料內容包含前言、成果摘要、管考意見。,資料名稱;完成時間;資料說明;資料下載網址;檔案格式,國家發展委員會
國發會兩公約定期報告,31531,為達成兩公約意旨，國家發展委員會針對婦女就業、托育環境、適足生活水準工資說明施政及研議情形。,資料名稱;資料說明;資料下載網址;檔案格式,國家發展委員會
國家發展委員會政策宣導相關廣告預算,31532,依據立法院102年1月15日第8屆第2會期第17次會議通過中央政府總預算審查報告之決議，各機關於平面媒體、網路媒體、廣播媒體及電視媒體辦理政策宣導相關之廣告，均應按月於機關網站資訊公開區中單獨列示公布，以供國人檢視。,刊登月份;廣告項目;刊登或託播對象;刊登或託播金額;備註,國家發展委員會
機關檔案管理調查結果,31535,為掌握各機關檔案管理現況及趨勢，提供中央與地方各級機關完成填報之檔案管理情形調查結果。,出版年度;月份;全文名稱;下載網址,國家發展委員會檔案管理局
消費提振措施,31552,為加速景氣復甦速度及力道，提出消費提振作法，期能發揮刺激內需、帶動產業發展之加乘效果。計畫結束，不再更新。,日期;名稱;版本;文件描述/簡介;全文下載連結 _PDF;全文下載連結 _ODT;全文下載連結 _DOC,國家發展委員會
經濟體質強化措施,31554,包含經濟體質強化措施說明、措施具體作法及預期效益。,日期;名稱;成立;文件描述/簡介;全文下載連結 _PDF;全文下載連結 _ODP;全文下載連結 _PPTX,國家發展委員會
商品出口轉型行動方案,31555,由以往的價格競爭，轉為創造價值、行銷價值，以打造臺灣出口新模式，期帶動出口結構與模式轉型，開創新的出口成長動能。方案結束，不再更新。,日期;名稱;成立;文件描述/簡介;全文下載連結 _PDF;全文下載連結 _ODT;全文下載連結 _ODP,國家發展委員會
當前經濟情勢月報,31557,包含國際主要國家之經濟動向、國際原物料價格及金融市場等國際經濟情勢分析，與國內景氣、工業生產、對外貿易、外銷訂單、勞動市場、物價、金融及稅課收入等國內經濟情勢分析。,名稱;檔案格式;檔案連結,國家發展委員會
當前經濟情勢簡報,31558,包含國際主要國家之經濟動向、國內經濟脈動及發展方向,名稱;檔案格式;檔案連結,國家發展委員會
當前物價穩定措施,31563,為確保物價安定，行政院「穩定物價小組」之成員，掌握民生物價變動趨勢，適時採行各項穩定物價措施。相關機制持續穩定運作，不再更新。,日期;名稱;成立;文件描述/簡介;全文下載連結 _PDF;全文下載連結 _ODT;全文下載連結 _DOC,國家發展委員會
