單位預算案,外交部109年度單位預算案,107487,外交部109年度單位預算案,,外交部
單位預算案,外交部110年度單位預算案,129785,外交部110年度單位預算案,,外交部
國人加持第2本護照相關規定,國人加持第二本護照相關規定,30712,提供國人加持第二本普通護照相關作業說明,,外交部領事事務局
國內(外)學校及民間團體參訪統計簡表,國內(外)學校及民間團體參訪外交部統計簡表,45453,公共資訊: 係指各種財政統計報表、政策新聞、資訊服務、法律等相關資料集,檔案名稱;檔案格式;檔案連結,外交部
國內文件驗證說明,國內文件驗證說明,99934,提供國內文件驗證相關說明,,外交部領事事務局
國內申請護照相關資訊,國內申請護照相關資訊,33914,申請普通護照、普通護照領取、遺失未逾效期護照補發申請及國軍人員申請護照說明書,,外交部領事事務局
國外文件驗證說明,國外文件驗證說明,99937,提供國外文件驗證相關說明,,外交部領事事務局
國外旅遊警示分級表,國外旅遊警示分級表,116026,以4種燈號提醒國人赴各國旅行注意安全，供國人出國旅行之參考資訊。,,外交部領事事務局
國外申請護照相關規定,國外申請護照相關規定,30702,提供國外申請、換發、遺失護照之應備文件及各項加簽或修正及加頁等相關說明,,外交部領事事務局
國際合作發展事務報告,國際合作發展事務報告,32953,我國辦理國際合作業務之年度報告,年度;版本;檔案連結,外交部
在台有戶籍之中華民國國民之外籍配偶依親申請居留簽證手續說明,在台有戶籍之中華民國國民之外籍配偶依親申請居留簽證手續說明,30847,應繳文件、申請程序及注意事項。,,外交部領事事務局
外交人員赴校園及機關團體宣講簡表,外交人員赴校園及機關團體宣講簡表,128788,按年統計外交人員赴校園及機關團體宣講場次,序號;月份;日期;宣講對象;對象屬性;主題名稱;領域分類,外交部
外交及國際事務學院單位預算書,108年度外交部外交及國際事務學院單位預算書,90807,108年度外交部外交及國際事務學院單位預算書,,外交部外交及國際事務學院
外交及國際事務學院法定預算,外交部外交及國際事務學院104年度法定預算,12433,歲入來源別預算表、歲出機關別預算表、歲入項目說明提要表、歲出計畫提要及分支計畫概況表、各項費用彙計表、歲出一級用途別科目分析表、資本支出分析表、人事費用分析表、預算員額明細表、公務車輛明細表、現有辦公房舍明細表、捐助經費分析表、派員出國計畫預算總表、派員出國計畫預算類別表－考察、視察、訪問、派員出國計畫預算類別表－進修、研究、實習、歲出按職能及經濟性綜合分類表、跨年期計畫概況表、委辦經費分析表,歲入來源別預算表;歲出機關別預算表;歲入項目說明提要表;歲出計畫提要及分支計畫概況表;各項費用彙計表;歲出一級用途別科目分析表;資本支出分析表;人事費用分析表;預算員額明細表;公務車輛明細表;現有辦公房舍明細表;捐助經費分析表;派員出國計畫預算總表;派員出國計畫預算類別表－考察;視察;訪問;派員出國計畫預算類別表－進修;研究;實習;歲出按職能及經濟性綜合分類表;跨年期計畫概況表;委辦經費分析表,外交部外交及國際事務學院
外交及國際事務學院法定預算,外交部外交及國際事務學院109年法定預算,118566,外交部外交及國際事務學院109年法定預算,,外交部外交及國際事務學院
外交學院會計月報,外交學院104年7月份會計月報,21385,外交學院104年7月份會計月報,外交學院104年7月份會計月報,外交部外交及國際事務學院
外交學院會計月報,外交學院104年6月份會計月報,21386,外交學院104年6月份會計月報,外交學院104年6月份會計月報,外交部外交及國際事務學院
外交學院會計月報,外交學院104年5月份會計月報,21388,外交學院104年5月份會計月報,外交學院104年5月份會計月報,外交部外交及國際事務學院
外交學院會計月報,外交學院104年8月份會計月報,24750,外交學院104年8月份會計月報,外交學院104年8月份會計月報,外交部外交及國際事務學院
外交統計年報,外交統計年報,10371,外交統計年報,外交統計年報,外交部
外國人免簽證暨落地簽證規定,外國人免簽證暨落地簽證規定,30753,提供適用以免簽證或落地簽證入境我國之國家名單、應備要件、停留期限及注意事項等資訊,,外交部領事事務局
外國學歷、國外文件驗證事項,外國學歷、國外文件驗證事項,30884,外國學歷、國外文件驗證事項,,外交部領事事務局
外籍人士來台探親申請停留簽證手續說明,外籍人士來台探親申請停留簽證手續說明,30848,應繳文件、申請程序及注意事項。,,外交部領事事務局
對國內團體補捐助情形季報表,外交部對國內團體補捐助情形季報表,101059,外交部對國內團體補(捐)助情形,工作計畫名稱;直轄市或縣市別;補助事項或用途;補助對象;補助金額(臺幣);補助金額(美金);補助金額(新臺幣);備註(新臺幣),外交部
居留簽證,居留簽證,30846,外籍人士在臺停留期間在180天以上，在境內進行應聘、投資、就學、研習、幫傭等。,,外交部領事事務局
度假打工(青年交流),度假打工(青年交流),32894,度假打工(青年交流),,外交部領事事務局
