資料集名稱,資料集識別碼,資料集描述,主要欄位說明,提供機關
國防部所屬財團法人國防工業發展基金會名冊及資料,100477,本資料內容包含「財團法人國防工業發展基金會名冊及資料」。,http://www.mnd.gov.tw/NewUpload/202008/財團法人國防工業發展基金會_108年度決算_330500.pdf,國防部
財團法人國防安全研究院資料,102441,財團法人國防安全研究院資料內容,,國防部
資訊圖書中心館藏統計,103789,提供本部政府資料開放規劃執行及督導檢討等相關資料。,,國防部參謀本部
全國文獻傳遞服務(NDDS)統計表,103796,提供本部政府資料開放規劃執行及督導檢討等相關資料,,國防部參謀本部
資訊圖書中心資料庫使用率統計表,103797,提供本部政府資料開放規劃執行及督導檢討等相關資料,,國防部參謀本部
空軍儀隊排,104412,儀隊排值勤表,,國防部
國防部「依申請提供政府資訊（資料）」盤點表,112353,國防部「依申請提供政府資訊（資料）」盤點表,,國防部參謀本部
憲兵學術半年刊,117276,憲兵及友軍單位軍事學術研究論文,?http://www.mnd.gov.tw/NewUpload/202002/憲兵學術半年刊_123289.rar;http://www.mnd.gov.tw/NewUpload/202006/憲兵學術半年刊_203305.rar;項次;網址,國防部
憲兵指揮部所屬各憲兵隊基本資料及服務項目,128358,憲兵指揮部所屬各憲兵隊基本資料及服務項目,項次;檔案連結;網址,國防部參謀本部
憲兵指揮部國內常見暨新興毒品宣達資料,128359,憲兵指揮部國內常見暨新興毒品宣達資料,項次;檔案連結位置;網址,國防部參謀本部
憲兵指揮部國軍官兵營外急難服務中心設置地點,128361,憲兵指揮部國軍官兵營外急難服務中心設置地點,項次;檔案位置;網址,國防部參謀本部
