資料集名稱,資料集識別碼,資料集描述,主要欄位說明,提供機關
國家教育研究院-動物學學術名詞,15366,動物學英中對照名詞等資訊。,英文名稱;中文名稱,國家教育研究院
國家教育研究院-教育學學術名詞,15367,教育學英中對照名詞等資訊。,英文名稱;中文名稱,國家教育研究院
國家教育研究院-教育學名詞-英國教育學學術名詞,15368,教育學名詞-英國教育學英中對照名詞等資訊。,英文名稱;中文名稱,國家教育研究院
國家教育研究院-教育學名詞-新編學術名詞,15369,教育學名詞-新編英中對照名詞等資訊。,英文名稱;中文名稱,國家教育研究院
國家教育研究院-統計學學術名詞,15370,統計學英中對照名詞等資訊。,英文名稱;中文名稱,國家教育研究院
國家教育研究院-細菌免疫學學術名詞,15371,細菌免疫學英中對照名詞等資訊。,英文名稱;中文名稱,國家教育研究院
國中教育會考各科試題通過率,15391,提供各年度國中教育會考各科試題通過率相關資料,國文科題序;國文科通過率;英語科題序;英語科通過率;數學科題序;數學科通過率;社會科題序;社會科通過率;自然科題序;自然科通過率;英語科閱讀題序;英語科閱讀通過率;英語科聽力題序;英語科聽力通過率;英語科(閱讀)題序;英語科(閱讀)通過率;英語科(聽力)題序;英語科(聽力)通過率,教育部國民及學前教育署
國家教育研究院-通訊工程學術名詞,15398,通訊工程英中對照名詞等資訊。,英文名稱;中文名稱,國家教育研究院
國家教育研究院-造船工程學術名詞,15399,造船工程英中對照名詞等資訊。,英文名稱;中文名稱,國家教育研究院
國家教育研究院-魚類學術名詞,15400,魚類英中對照名詞等資訊。,英文名稱;中文名稱,國家教育研究院
國家教育研究院-測量學學術名詞,15401,測量學英中對照名詞等資訊。,英文名稱;中文名稱,國家教育研究院
國家教育研究院-發生學學術名詞,15402,發生學英中對照名詞等資訊。,英文名稱;中文名稱,國家教育研究院
國家教育研究院-新聞傳播學學術名詞,15403,新聞傳播學英中對照名詞等資訊。,英文名稱;中文名稱,國家教育研究院
國家教育研究院-會計學學術名詞,15404,會計學英中對照名詞等資訊。,英文名稱;中文名稱,國家教育研究院
國家教育研究院-經濟學學術名詞,15405,經濟學英中對照名詞等資訊。,英文名稱;中文名稱,國家教育研究院
國家教育研究院-資訊名詞-兩岸中小學教科書學術名詞,15406,資訊名詞-兩岸中小學教科書英中對照名詞等資訊。,DocumentProperties,國家教育研究院
國家教育研究院-資訊名詞-高中含以下資訊學術名詞,15407,資訊名詞-高中含以下資訊英中對照名詞等資訊。,英文名稱;中文名稱;縮寫,國家教育研究院
國家教育研究院-農業推廣學學術名詞,15411,農業推廣學英中對照名詞等資訊。,英文名稱;中文名稱,國家教育研究院
國家教育研究院-農業機械學術名詞,15412,農業機械英中對照名詞等資訊。,英文名稱;中文名稱,國家教育研究院
國家教育研究院-電力工程學術名詞,15413,電力工程英中對照名詞等資訊。,英文名稱;中文名稱,國家教育研究院
國家教育研究院-電力學名詞-兩岸電力學學術名詞,15414,電力學名詞-兩岸電力學英中對照名詞等資訊。,DocumentProperties,國家教育研究院
國家教育研究院-電子工程學術名詞,15415,電子工程英中對照名詞等資訊。,英文名稱;中文名稱,國家教育研究院
國家教育研究院-電子計算機學術名詞,15416,電子計算機英中對照名詞等資訊。,英文名稱;中文名稱,國家教育研究院
國家教育研究院-電工學名詞-兩岸電工學學術名詞,15417,電工學名詞-兩岸電工學英中對照名詞等資訊。,DocumentProperties,國家教育研究院
國家教育研究院-電機工程學術名詞,15418,電機工程英中對照名詞等資訊。,英文名稱;中文名稱,國家教育研究院
國家教育研究院-圖書館學與資訊科學學術名詞,15419,圖書館學與資訊科學英中對照名詞等資訊。,英文名稱;中文名稱,國家教育研究院
國家教育研究院-實驗動物及比較醫學學術名詞,15420,實驗動物及比較醫學英中對照名詞等資訊。,英文名稱;中文名稱,國家教育研究院
104年度教育部青年發展署單位預算,15422,104年度教育部青年發展署單位預算_人事費彙計表、公務車輛明細表、各項費用彙計表、委辦經費分析表、派員出國計畫預算總表、派員出國計畫類別表-考察、派員出國計畫類別表-開會、捐助經費分析表、歲入來源別預算表、歲入項目說明提要表、歲出用途別科目分析表、歲出按職能及經濟性綜合分類表、歲出計畫提要及分支計畫概況表、歲出機關別預算表、補助經費分析表、資本支出分析表、預算員額明細表、辦公房舍明細表,款;項;目;節;科目名稱;預算科目編號;人事費;業務費_經;奬補助費_經;債務費;預備金_經;經常支出小計;業務費_資;設備及投資;奬補助費_資;預備金_資;資本支出小計;合計;職能別分類經濟性分類;消費支出_經;債務利息_經;補助地方_經;移轉民間_經;小計_經;資本形成_資;土地購入_資;增資_資;補助地方_資;移轉民間_資;小計_資;總計,教育部青年發展署
國家教育研究院-管理學學術名詞,15440,管理學英中對照名詞等資訊。,英文名稱;中文名稱,國家教育研究院
國家教育研究院-精神病理學學術名詞,15441,精神病理學英中對照名詞等資訊。,英文名稱;中文名稱,國家教育研究院
國家教育研究院-舞蹈學術名詞,15442,舞蹈英中對照名詞等資訊。,英文名稱;中文名稱,國家教育研究院
國家教育研究院-數學學術名詞,15443,數學英中對照名詞等資訊。,英文名稱;中文名稱,國家教育研究院
國家教育研究院-數學名詞-兩岸中小學教科書學術名詞,15444,數學名詞-兩岸中小學教科書英中對照名詞等資訊。,DocumentProperties,國家教育研究院
國家教育研究院-數學名詞-兩岸數學學術名詞,15445,數學名詞-兩岸數學英中對照名詞等資訊。,DocumentProperties,國家教育研究院
國家教育研究院-數學名詞-高中含以下數學學術名詞,15446,數學名詞-高中含以下數學英中對照名詞等資訊。,英文名稱;中文名稱,國家教育研究院
國家教育研究院-機械工程學術名詞,15447,機械工程英中對照名詞等資訊。,英文名稱;中文名稱,國家教育研究院
國家教育研究院-機械名詞-兩岸機械學術名詞,15448,機械名詞-兩岸機械英中對照名詞等資訊。,DocumentProperties,國家教育研究院
國家教育研究院-機構與機器原理學術名詞,15449,機構與機器原理英中對照名詞等資訊。,英文名稱;中文名稱,國家教育研究院
104年度教育部體育署單位預算案,15455,單位預算案書,,教育部體育署
國家教育研究院-醫學學術名詞,15460,醫學英中對照名詞等資訊。,英文名稱;中文名稱,國家教育研究院
國家教育研究院-獸醫學學術名詞,15461,獸醫學英中對照名詞等資訊。,英文名稱;中文名稱,國家教育研究院
國家教育研究院-藥學學術名詞,15462,藥學英中對照名詞等資訊。,英文名稱;中文名稱,國家教育研究院
國家教育研究院-礦冶工程學術名詞,15463,礦冶工程英中對照名詞等資訊。,英文名稱;中文名稱,國家教育研究院
國家教育研究院-礦物學學術名詞,15464,礦物學英中對照名詞等資訊。,英文名稱;中文名稱,國家教育研究院
國家教育研究院-鑄造學學術名詞,15465,鑄造學英中對照名詞等資訊。,英文名稱;中文名稱,國家教育研究院
國家教育研究院-體育學術名詞,15466,體育英中對照名詞等資訊。,英文名稱;中文名稱,國家教育研究院
技專校院英語課程開設情形,15752,依據技職校院課程資源網資料提供，內容包含技專校院英語課程開設情形,101;高美醫護管理專科學校;英文(Ⅰ);護理科;3;41;,教育部技術及職業教育司
技專校院遠距課程開設情形,15758,依據技職校院課程資源網資料提供，內容包含技專校院遠距課程開設情形,101;��M��ޤj��;�����ǦW�ۿ�Ū2/2;�]�G���@�z�t;2;55;,教育部技術及職業教育司
技專校院專利獲得件數情形,15759,依據教育部產學合作資訊網資料提供，內容包含各學年度技專校院專利獲得情形,年度;設立別;學校類別;學校統計處代碼;學校名稱;中華民國有實體審查小計;中華民國有實體審查專利公告數;中華民國有實體審查新品種數;美國專利公告數;其他國家有實體審查小計;其他國家有實體審查專利公告數;其他國家有實體審查新品種數;已授權小計;已授權專利公告數;已授權新品種數,教育部技術及職業教育司
社區大學獎補助年度統計,15948,教育部補助及獎勵社區大學經費,年度;編號;縣市;補助經費;獎勵經費;合計,教育部終身教育司
社區大學學員年度統計,15949,社區大學學員分布情形,年度期別;縣市別;修課人次合計;男性修課人次;女性修課人次;男性修課比率;女性修課比率,教育部終身教育司
104年度國家圖書館單位預算案,16343,歲入來源別預算表、歲出機關表預算表及各附屬表,,國家圖書館
兩漢諸子研究論著目錄,16345,本資料庫內容係根據漢學研究中心民國87年、92年及99年出版之《兩漢諸子研究論著目錄》（1912-1996）、（1997-2001）、（2002-2009）紙本資料彙整而成。,編號;著者;篇名;書刊名;卷期版次;頁次;出版年;出版地;出版者;叢書名;叢書或論文號;論文相關資料;論文指導教授;類目;關鍵詞;編者;論著類型;論文集頁數;,國家圖書館
敦煌學研究論著目錄,16359,本資料庫內容係根據漢學研究中心民國89年出版之《敦煌學研究論著目錄》（1908-1997）紙本資料彙整而成。,類目;題名;作者;出處;出版社;出版地;卷期版次;頁次;出版年月;會議日期;會議地點;主辦單位;畢業年月;備註;系統號,國家圖書館
外文期刊漢學論著目次,16384,本資料庫內容係根據漢學中心出版之季刊「外文期刊漢學論評彙目」第一卷至第十 七卷之紙本資料，彙整建置而成。收錄之期刊對象包括英、美、德、法、日、韓等國所出版之重要漢學研究刊物，凡四百餘種。,篇名;刊名;著者;原書作者;出版年;頁次;分類號;備註;摘要,國家圖書館
全國立案短期補習班基本資料,16461,為提升全國各立案短期補習班之管理，藉由資訊公開加強各短其補習補之品質，並充分提供民眾（含學生、家長）知的訊息，掌握選擇合法立案之短期補習班訊息，避免未立案者影響民眾（含學生、家長）權益,地區縣市;短期補習班名稱;短期補習班類別;地址;立案時間;各地短期補習班數量,教育部終身教育司
經學研究論著目錄,16667,本資料庫內容係根據漢學研究中心民國78年、88年、91年及102年出版之《經學研究論著目錄》（1912-1987）、（1988-1992）、（1993-1997）、（1998-2002）紙本資料彙整而成。,系統號;類型;題名;出處;出版年月;頁面數;出版者;指導教授;主辦單位;關鍵詞;類目;備註;卷期;出版地;紙本編號,國家圖書館
魏晉玄學研究論著目錄,16668,本目錄收錄1884-2004年海峽兩岸及亞洲、歐美地區等地學者之有關魏晉玄學研究目錄,類型;編號;著者;題名;出版者;來源;學校;卷期;頁數;出版年月;指導教授;其他題名;系統類號;分類;書評;附註,國家圖書館
國際漢學博士論文摘要,16906,本資料庫以漢學研究中心資料室典藏之 1 萬 2 千種海外漢學博士論文（紙本文獻）為基礎，匯集其摘要編輯而成，作者主要包括美國、加拿大、英國、荷蘭等國。,系統編號;論文題目;論文作者;畢業學校;學位名稱;畢業年份;論文頁數;指導教授;刊登目錄;主題分類;;訂購編號,國家圖書館
