偵查筆錄數位錄音錄影集中儲存作業-應用系統簡介,偵查筆錄數位錄音錄影集中儲存作業-應用系統簡介,14381,偵查筆錄電腦系統數位錄音錄影集中儲存作業-重要應用系統簡介,偵查筆錄電腦系統數位錄音錄影集中儲存作業-重要應用系統簡介,法務部資訊處
偵查筆錄電腦系統 -重要應用系統簡介,偵查筆錄電腦系統 - 重要應用系統簡介,13240,偵查筆錄電腦系統-重要應用系統簡介,系統名稱;系統簡介,法務部資訊處
傳統工藝傳承全球資訊網,傳統工藝傳承全球資訊網,34310,藉由傳統工藝結合矯正機關之技訓教化成效，以傳承瀕臨失傳文化，深耕本土傳統工藝。 包含傳統工藝雕刻、原住民工藝、客家工藝等展示資料,藝品分類;標題;作品特色;洽詢單位,法務部矯正署
光明書局出版大陸叢書,光明書局出版大陸叢書,99551,光明書局出版大陸叢書,編號;書名;作者;發行地;發行日期;檔案,法務部調查局
內政部營建署○區工程處工程人員接受廠商不正利益並護航工程展延工期等貪瀆弊案檢討專報,內政部營建署○區工程處工程人員接受廠商不正利益並護航工程展延工期等貪瀆弊案檢討專報,14565,內政部營建署○區工程處工程人員接受廠商不正利益並護航工程展延工期等貪瀆弊案檢討專報,名稱;連結,法務部廉政署
內政部營建署前署長經辦合宜住宅招商等疑涉不法案再防貪報告,內政部營建署前署長經辦合宜住宅招商等疑涉不法案再防貪報告,14045,內政部營建署前署長經辦合宜住宅招商等疑涉不法案再防貪報告,名稱;連結,法務部廉政署
內政部營建署召開之「農舍起造人土地辦理信託」執行疑義研商會議紀錄,內政部營建署100年9月2日召開之「農舍起造人土地辦理信託」執行疑義研商會議紀錄,14790,內政部營建署100年9月2日召開之「農舍起造人土地辦理信託」執行疑義研商會議紀錄,名稱;連結,法務部廉政署
全國政府機關(含中央機關)國家賠償實施概況統計表,全國政府機關（含中央機關）國家賠償實施概況統計表,10079,全國政府機關（含中央機關）國家賠償實施概況年度統計表,資料集名稱;資料集連結,法務部
全國政府機關(含中央機關)國家賠償實施概況統計表,全國政府機關（含中央機關）國家賠償實施概況統計表(71~103年),14894,全國政府機關（含中央機關）國家賠償實施概況統計表(71~103年),資料集名稱;資料集連結,法務部法律事務司
全國機關(含中央機關、直轄市及各縣市政府)辦理國家賠償事件收結情形表,全國機關(含中央機關、直轄市及各縣市政府)辦理國家賠償事件收結情形表(按年),14898,全國機關(含中央機關、直轄市及各縣市政府)辦理國家賠償事件收結情形表(按年),資料集名稱;資料集連結,法務部法律事務司
全國機關(含直轄市及各縣(市)政府)辦理國家賠償事件收結情形表,全國機關(含直轄市及各縣(市)政府)辦理國家賠償事件收結情形表,10080,中央機關、直轄市及各縣市政府)辦理國家賠償事件收結情形表,資料集名稱;資料集連結,法務部
全國機關(含直轄市及各縣(市)政府)辦理國家賠償事件收結情形表,102年全國機關（含直轄市及各縣（市）政府）辦理國家賠償事件收結情形表,15182,102年全國機關（含直轄市及各縣（市）政府）辦理國家賠償事件收結情形表,資料集名稱;資料集連結,法務部法律事務司
