提供政府資訊收費標準表,僑務委員會提供政府資訊收費標準表,13090,有關人民向本會請求提供本會資訊（含本會檔案），並依本會制定之收費標準表支付費用。,政府資訊外觀型式;重製或複製方式;重製或複製格式;收費標準（以新臺幣計價）;備註,僑務委員會
政府資料開放行動方案,僑務委員會政府資料開放行動方案,117722,僑務委員會為積極配合開放資料政策之推動，特訂定「僑務委員會政府資料開放行動方案」，藉此落實推動開放資料各項作為。本行動方案自104年訂定，原名「僑務委員會資料開放行動策略」，配合政府資料開放政策修正名稱。,名稱;最近修訂日期;檔案下載連結,僑務委員會
政策宣導廣告資料,僑務委員會政策宣導廣告資料,13259,依中央政府各機關執行立法院審查各年度中央政府總預算案應行配合注意事項規定，各機關含附屬單位及依預算法第62條之1所定財團法人於平面媒體、網路媒體、廣播媒體及電視媒體辦理政策宣導相關之廣告，應於機關網站資訊公開區中單獨列示公布。,編號;廣告之主要內容;播出時間;播出次數;總金額-元;刊登或托播對象,僑務委員會
春節及國慶文化訪問團辦理情形,僑務委員會春節及國慶文化訪問團辦理情形,46778,本資料集為105至109年春節及國慶文化訪問團巡迴訪演之日期及城市等資料。,年度;類別;訪演城市;演出日期及星期;參與人數;備註,僑務委員會
會計月報,僑務委員會會計月報,21116,僑務委員會經費執行情形,資料名稱;下載位置,僑務委員會
核發華僑身分證明書案件,核發華僑身分證明書案件─按僑居地別分,6303,旅居海外僑民返國從事投資、置產等經濟活動，或辦理兵役、入出境及居留定居等事宜，均需取得華僑身分證明書或護照加簽僑居身分用以主張其身分，作為行使其權利義務之依據；本資料集內容包括按僑居地別之核發華僑身分證明書件數資料。,僑居地別;99年;100年;101年;102年;103年;104年;105年;106年;107年;108年,僑務委員會
歷屆中美洲暨巴拿馬6國中華、華僑總會聯合總會召開年會時間及地點,歷屆中美洲暨巴拿馬六國中華、華僑總會聯合總會召開年會時間及地點,6302,中美洲暨巴拿馬六國中華、華僑總會聯合總會為加強聯繫，增進情誼，團結合作，於民國55年1月27日在薩爾瓦多首都舉行成立六國聯合總會籌備會議，並通過章程，於同年8月在巴拿馬舉行成立大會及第1屆年會暨懇親大會。該會為中美洲傳統華僑團體最具影響力之組織，每年輪流在瓜地馬拉、薩爾瓦多、宏都拉斯、尼加拉瓜、哥斯大黎加及巴拿馬六國舉辦；本資料集內容包括歷屆召開年會時間及地點等資料。,屆別;召開時間(民國);地點,僑務委員會
歷屆亞洲華僑、華人聯誼會資料,歷屆亞洲華僑、華人聯誼會資料,7026,僑團會議具有多項功能與目的，除了針對議程集思廣益，尋求解決之道及凝聚共識外，更能進一步聯繫會員情感，緊密結合僑心，共創僑團之永續發展，僑務委員會每年皆會協導各地僑團舉辦洲際性、區域性之僑團會議；本資料集內容包括會議召開時間、舉辦地點等3大類資料。,屆別;召開時間;國家;都市,僑務委員會
歷屆歐洲華僑團體聯誼會召開年會時間及地點,歷屆歐洲華僑團體聯誼會召開年會時間及地點,6301,旅歐各國僑領為期團結全歐僑胞愛國心志，堅定支持中華民國政府之信心，謀求僑社福祉之增進，於民國64年4月在德國舉辦第1屆「旅歐華僑團體聯誼會議」-即現今之「歐華年會」，嗣後每年輪流在歐洲14國隆重舉行，為具有長期性、多功能的大規模僑社愛國及聯誼性活動，是歐洲僑界最具傳統及重要性的全歐性活動；本資料集內容包括歷屆召開年會時間及地點等資料。,屆別;召開時間(民國);地點(國家);地點(都市),僑務委員會
歷屆美洲各地中華會館、中華公所、華僑總會聯誼會召開年會時間及地點,歷屆美洲各地中華會館、中華公所、華僑總會聯誼會召開年會時間及地點,6300,為搭建我與傳統僑社之溝通平台，厚植海外支持我政府之力量，僑務委員會於民國65年9月在美國舊金山輔導傳統僑社成立「全美各地中華會館、中華公所、華僑總會聯誼會」，後於民國69年8月在洛杉磯輔導成立「美洲各地中華會館、中華公所、華僑總會聯誼會」，此後該會每年在美洲各地輪流舉辦年會，參加人員為美洲各地中華會館與中華公所之主要負責人。自民國92年遭逢SARS疫情停辦年會，嗣於民國100年在臺北復辦前揭年會；本資料集內容包括歷屆召開年會時間及地點等資料。,,僑務委員會
